id,number,title,pipeline,workgroup,type,project,body,repo
447796216,145,VZA Citation Reporting App,On Deck,AMD,New Application,Yes,"## Description
We are building an app for APD officers to use when making Vision Zero in Action citations. By digitizing the process, we can streamline workflows and collect structured data that we can use to inform VZA program management. 

<!-- Information below this line will not be pulled on to the website -->
### How might we measure the ROI of Vision Zero in Action's expenditures on APD VZA citation staffing?

### Challenge
[Vision Zero in Action](https://austintexas.gov/page/vision-zero-action) is a coordinated Vision Zero education and enforcement effort by Austin Transportation Department and Austin Police Department. Long term, data on APD's VZA citations would help the program improve enforcement scheduling and identify areas for targeted educational outreach. However the immediate need is being able to report on the efficacy of money spent on enforcement and maximize value.

### Request
A web app that APD can use to log Vision Zero in Action citation activities. Features would include

***Primary***
- Ability for APD officers to log time, location, and activity type of VZA citations
- Ability for ATD to see what shifts have been staffed and what citations were made during those shifts

***Secondary***
- Ability for ATD staff to query the information and identify geographic and temporal hotspots for different types of activities during certain time periods

### Target users
***APD***
- Scheduler 
- Officers on shift

***ATD***
- Vision Zero staff

### Stakeholders
- Jen Duthie, Division Manager, Arterial Management Division
- Lewis Leff, Transportation Safety Officer,  Vision Zero

### Additional information
***Previous applications***
Had a basic version in Knack, then made a new version with enhancements but died on the vine:
- [UI for scheduler to create shifts](https://atd.knack.com/amd#vision-zero-portal/)
- [UI for officer to log citations](https://atd.knack.com/amd#vision-zero-enforcment-officer-portal-login/vision-zero-enforcment-officer-portal/) — switch to the ""month"" view on the shift calendar and you will see a shift that you can click on
- [Data](http://transportation.austintexas.io/data-tracker/#vision-zero-portal/)

***Behaviors that targeted for enforcement***
- Safety enforcement
     - Failure to stop at red lights and stop signs (all vehicles, including bikes)
     - Speeding, including school zone speed compliance
     - Vehicles using bus-only lanes or parking in bike lanes
     - Driver inattention (i.e., enforcing the City’s Hands-Free Ordinance)
     - Failure to yield right of way (including at crosswalks or yield signs)
     - Lane splitting (i.e., riding a bicycle or motorcycle in between lanes)
     - Passing stopped school buses that are loading or unloading students
     - Failure to comply with pedestrian hybrid beacons
- Congestion management
     - Don’t Block the Box (enforcement for vehicles blocking cross-traffic by being present in an intersection when the light is red)
- Air quality
     - Enforcement for motor vehicles idling in the right of way (applies to heavy-duty vehicles weighing over 14,000 pounds)

### Resources
 - [Google Drive](https://drive.google.com/drive/folders/1IUXtA0WsDXK5WfFidIZCfuDg5DjkHvOt)
 - User stories

---
This Github issue represents a project of Austin Transportation's [Data & Technology Services](https://transportation.austintexas.io/about/) team. Project status is documented regularly in the comments below.
",atd-data-tech
447784203,144,TxDOT Center-to-Center Data Sharing,Backlog,AMD,,Yes,"This project is an effort to establish traffic center-to-center (C2C) data sharing between the City of Austin and TxDOT by identifying existing open data feeds and ingesting them into each party's respective transportation management system. The goal is to enhance regional awareness of traffic conditions and promote better coordination among agencies managing traffic in central Texas.



<!-- Information below this line will not be pulled on to the website -->
### Resources
- [Project docs](https://drive.google.com/drive/u/1/folders/1USe__6Rh_tYHSaKNzJ_Ojh67G6qmDqBU)",atd-data-tech
447280215,142,Automated email service request server,Icebox,DTS,Other,No,"Description: I imagine the tooling would look roughly like this:
- a Python smtpd mail server is created to receive new email messages
- the mail server calls a function to parse expected values from the email message
- the message contents are passed to knackpy, which creates a record in the selected application
It looks like smtpd is pretty simple (but I have not used it):
https://pymotw.com/2/smtpd/
This also seems to be a popular 3rd-party Python mail server:
https://salmon-mail.readthedocs.io/en/latest/getting_started.html
the server will be on one of the AWS server. 
Let me know what you think. I think the Knack community would also be interested in this tool!
ser
Use case
1. parsing CTM receipt (Primary object)
Ticket opened for CTM
Download the receipt
Parse the receipt and open a SR request
Requestd and assigned will the same person opened the CTM ticket.
the sender of the email will be the requester and assigned to
status: in progress
2. Create Ticket from Email
the email title will the title for the request
creating SR template:
sender requester and assigned to (phase 2: parse the email to find real requester, Maybe hastag)
the whole email will be the description
status: in progress
other field remain default


Request Date: 2019-01-22 17:22:00

Request ID: DTS19-103770

Status: In Progress

Customer Priority: 0

Level of Effort: Large Project

DTS URL: https://atd.knack.com/dts#service-requests/view-issue-details/5c47a5cb4845bf5743ac5bb5

",atd-data-tech
446257724,140,Write DTS values/plays/how-we-work,On Deck,DTS,Communication,No,"What are the core beliefs that drive our work? Having articulated values helps us with everything from prioritizing work to evaluating potential hires and are foundational to cohesive, meaningful communications. 

[WIP here](https://docs.google.com/document/d/1PVhLUgdLfUqESp6s68whTDdxM7ySkrIh9QH-LlOcnWs/edit#heading=h.akxxo5qvrrwu). ",atd-data-tech
446257615,139,Write DTS mission statement,On Deck,DTS,Communication,No,"Write a mission statement for the Data & Technology Services Team that succinctly describes our purpose and goals.  
[WIP here](https://docs.google.com/document/d/1PVhLUgdLfUqESp6s68whTDdxM7ySkrIh9QH-LlOcnWs/edit#heading=h.akxxo5qvrrwu). ",atd-data-tech
445550739,134,TIA Group GIS Needs,Icebox,TE,,No,"Description: TIA group has requested a GIS based tool to identify nearby SP folders, speed limits, jurisdictions, and TIA Active Cases

Request Date: 2019-01-17 13:20:00

Request ID: DTS19-103710

Status: Backlog

Customer Priority: 0

Level of Effort: Small Project

DTS URL: https://atd.knack.com/dts#service-requests/view-issue-details/5c40d5903aab322769789a52

",atd-data-tech
445550729,133,Server Disk Mgmt,Backlog,DTS,DevOps,No,"Description: Server atd-data01 ran out of disk storage today. Joey was able to clear up additional space by deleting files, but we need to avoid this in the future. We should 

- make sure that 311 XML and log files messages are logrotating
- ensure that all available memory is properly allocated
- consider implementing a monitoring solution (e.g. datadog)

Request Date: 2018-11-29 06:30:00

Request ID: DTS18-102965

Status: Backlog

Customer Priority: 0

Level of Effort: Small Project

DTS URL: https://atd.knack.com/dts#service-requests/view-issue-details/5bffdbfdcd8c4608a4a571c1

",atd-data-tech
445550714,132,Transportation Data Lake,In Progress,AMD,Other,Yes,"### Description

This project will enable the City of Austin to house its own transportation data in cloud services and federate data access to our business partners. 

[Project Folder](https://drive.google.com/drive/u/1/folders/1UkUu4kHe2fREqcUhvN6EJT6IyrQQWKnw)",atd-data-tech
445550703,131,Street Sign Data Collection,In Progress,VZ,Other,Yes,"This is an effort to acquire comprehensive citywide street sign data. With the release of our new Signs Work Orders app and attendant GIS processes, we are now accurately tracking the installation and maintenance of our street sign assets. However, we do not have reliable data on the condition and location of our existing street sign assets. This project will evaluate options for acquiring this data through procurement, manual collection, our otherwise.",atd-data-tech
445550694,130,Traffic Registry 2.0,Needs Scoping,TE,New Application,Yes,"### Description
A Knack-based application for managing traffic regulations with GIS integration. Will replace traffic registry access database.

<!-- Information below this line will not be pulled on to the website. DO NOT delete it. :) -->

### Sponsoring Division(s)
Transportation Engineering

### Status
Will begin work Dec 2019

Request Date: 2018-11-04 20:30:00

Request ID: DTS18-102570

Status: Backlog

Customer Priority: 

Level of Effort: Large Project

DTS URL: https://atd.knack.com/dts#service-requests/view-issue-details/5bee56e8f1fbb9388f63a395

",atd-data-tech
445550682,129,Traffic Registry Digitization,In Progress,TE,New Application,Yes,"### Description
This is an effort to digitize all of our street regulations in a geospatial database, as well as set up sustainable processes to keep the Traffic Registry accurately maintained. The registry includes more than 50k regulations, and is currently managed in Access DB, without any spatial data features.

<!-- Information below this line will not be pulled on to the website. DO NOT delete it. :) -->

As part of this effort, we are re-designing the process by which regulations are authored into the traffic registry, and migrating the registry itself into a web-based workflow management system.

### Sponsoring Division(s)
Transportation Engineering

### Status
Digitization work is in progress via contract services from AECOMM. We have not yet begun work on the workflow management application that will support the regulation process going forward.",atd-data-tech
445550665,128,ROW Visitor Queue Enhancements,Backlog,ROW,Enhancement,No,"Description: ### About
Enhancements to the ROW Sign-In/Visitor Queue manager app.

[Link to the app builder](https://builder.knack.com/atd/atd-visitor-log#data/object_1/fields)

#### Enhancement list
- Ensure ROW visitors have applied for a permit (DONE)
- Capture the number of permits being applied for (DONE)
- Add named accounts via Active Directory and measure activity by analyst (TODO)
- Add a comment field that the analyst can use when checking in/out visitors (TODO)
- Spanish Language Support (TODO)


###Sponsoring Division
ROW

### Status
Met in April to collect enhancements. On hold.

Request Date: 2018-10-23 12:55:00

Request ID: DTS18-102660

Status: In Progress

Customer Priority: 

Level of Effort: Small Project

DTS URL: https://atd.knack.com/dts#service-requests/view-issue-details/5bee56e9f1fbb9388f63a3b9

",atd-data-tech
445550655,127,OSE - Barricade Rental,Icebox,OSE,New Application,No,"Description: One aspect is to allow residents to rent a set of barricades on a first come first serve basis. They will need to watch a video and take a “quiz” so that they know how to set them up and such. 
 
The more we think about it the more we see it requiring some sort of calendar that people can view for barricade set availability. Otherwise I see someone (me) having to field a lot of calls about when they will be available next and having to keep it all on an outlook calendar. 
 
The Austin Library department has created a version for the meeting room rentals that they came up with and are willing to share.  They have come up with code for Drupal that they can incorporate into their site. Which is pretty fantastic. It doesn’t have to be that exactly if yall can think something else that we can use. 


Request Date: 2018-10-23 12:55:00

Request ID: DTS18-102670

Status: Backlog

Customer Priority: 

Level of Effort: Small Project

DTS URL: https://atd.knack.com/dts#service-requests/view-issue-details/5bee56e9f1fbb9388f63a3bd

",atd-data-tech
445550640,126,Auto-Account Creation for Knack Apps,Icebox,DTS,,No,"Description: I'd like to consider auto-generating accounts in DTS portal when new accounts are created in Data Tracker or the Finance + Admin portal.

This would ensure we have a comprehensive list of all of our users, and ensure any of our users can login to submit service requests in the DTS portal


Request Date: 2018-10-23 12:46:00

Request ID: DTS18-102625

Status: Backlog

Customer Priority: 

Level of Effort: Small Project

DTS URL: https://atd.knack.com/dts#service-requests/view-issue-details/5bee56e9f1fbb9388f63a3ab

",atd-data-tech
